release_id,pdf_page,entity_type,value_verbatim,value_normalized,norm_rule,candidate_flags
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,157,MARKING,declassified,DECLASSIFIED,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,158,DATE,7 July 1958,7 July 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,158,DATE,25 June 1958,25 June 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,158,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,159,DATE,11 October 1958,11 October 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,159,DATE,29 July 1958,29 July 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,159,DATE,9 July 1958,9 July 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,159,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,159,MARKING,NOFORN,NOFORN,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,160,DATE,8 September 1958,8 September 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,160,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,161,DATE,16 February 1985,16 February 1985,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,161,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,161,MARKING,NOFORN,NOFORN,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,163,DATE,13 October 1957,13 October 1957,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,163,MARKING,NOFORN,NOFORN,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,164,MARKING,NOFORN,NOFORN,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,165,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,165,DATE,15 July 1958,15 July 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,167,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,167,DATE,6 May 1957,6 May 1957,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,167,DATE,7 February 1958,7 February 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,167,DATE,"May 6, 1957","May 6, 1957",,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,168,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,169,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,170,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,170,DATE,6 October 1959,6 October 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,170,DATE,16 February 1959,16 February 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,172,DATE,4 December 1958,4 December 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,173,DATE,4 October 1957,4 October 1957,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,173,DATE,29 May 1958,29 May 1958,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,173,DATE,17 February 1959,17 February 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,174,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,174,MARKING,NOFORN,NOFORN,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,175,DATE,18 June 1959,18 June 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,175,DATE,7 July 1959,7 July 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,175,DATE,12 February 1959,12 February 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,175,DATE,9 June 1959,9 June 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,176,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,176,DATE,9 July 1959,9 July 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,176,DATE,27 September 1959,27 September 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,176,DATE,12 September 1959,12 September 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,176,DATE,7 July 1959,7 July 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,177,DATE,6 December 1959,6 December 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,178,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,178,DATE,6 December 1959,6 December 1959,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,179,DATE,6 December 19,6 December 19,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,180,PERSON,Gen. James Doolittle,Gen James Doolittle,RANK,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,180,DATE,2 February 1960,2 February 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,180,DATE,5 February 1960,5 February 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,181,PERSON,Col. William Burke,Col William Burke,RANK,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,181,PERSON,Col. William Burke. Acting Chief,Col William Burke. Acting Chief,RANK,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,181,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,181,ORG,ATIC,ATIC,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,181,DATE,0 April 1960,0 April 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,181,DATE,9 April 1960,9 April 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,181,DATE,14 March 1960,14 March 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,182,DATE,9 April 1960,9 April 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,183,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,183,DATE,26 April 1960,26 April 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,185,ORG,USAF,USAF,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,185,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,185,DATE,16 May 1960,16 May 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,186,DATE,1 May 1960,1 May 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,187,PERSON,Col. William Burke. Acting Chic,Col William Burke. Acting Chic,RANK,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,187,DATE,14 March 1960,14 March 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,188,DATE,30 April. 20,30 April. 20,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,189,PERSON,Col. William Shelton,Col William Shelton,RANK,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,190,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,190,DATE,13 February 1962,13 February 1962,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,190,DATE,4 October 1983,4 October 1983,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,190,MARKING,NOFORN,NOFORN,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,191,ORG,NASA,NASA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,191,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,192,ORG,NASA,NASA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,192,DATE,7 May 1960,7 May 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,193,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,194,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,194,DATE,27 May 1960,27 May 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,194,DATE,8 July 1960,8 July 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,194,MARKING,secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,195,PERSON,Dr. Keith Glennan,Dr. Keith Glennan,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,195,PERSON,Dr. Hugh Dryden,Dr. Hugh Dryden,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,195,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,195,ORG,NASA,NASA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,195,DATE,25 July 1960,25 July 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,195,DATE,31 May 1960,31 May 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,195,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,196,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,196,DATE,17 August 1960,17 August 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,196,DATE,0 February 1962,0 February 1962,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,196,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,196,MARKING,NOFORN,NOFORN,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,196,MARKING,confidential,CONFIDENTIAL,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,197,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,198,ORG,NSA,NSA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,198,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,198,DATE,6 March 1962,6 March 1962,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,198,MARKING,Secret,SECRET,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,198,MARKING,declassified,DECLASSIFIED,MARKING,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,199,PERSON,Col. Leo P. Geary,Col Leo P. Geary,RANK,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,199,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,199,ORG,USAF,USAF,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,199,DATE,25 April 1965,25 April 1965,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,199,DATE,21 March 1961,21 March 1961,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,200,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,200,DATE,25 September 1969,25 September 1969,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,201,PERSON,Gen. Maxwell Taylor,Gen Maxwell Taylor,RANK,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,201,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,202,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,202,DATE,9 August 1960,9 August 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,202,DATE,1 March 1962,1 March 1962,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,202,MARKING,NOFORN,NOFORN,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,203,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,203,DATE,6 May 1960,6 May 1960,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,204,ORG,CIA,CIA,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,204,DATE,18 January 1961,18 January 1961,,CLEAN
CIA-UAP-003-THE-CENTRAL-INTELLIGENCE-AGENCY-AND-OVERHEAD-RECONNAISSANCE-THE-U-2-AND-OXCART-PROGRAMS-1954-1974.pdf,204,DATE,1 January 1959,1 January 1959,,CLEAN
